"","charge120","charge240","city08","cityA08","cityCD","cityE","cityUF","combE","cylinders","drive","fuelCost08","fuelCostA08","fuelType","fuelType1","hlv","lv4","make","model","mpgData","phevBlended","pv2","pv4","range","rangeCity","rangeCityA","rangeHwy","rangeHwyA","trany","UCity","UCityA","VClass","year","youSaveSpend","guzzler","tCharger","sCharger","atvType","fuelType2","rangeA","evMotor"
"23963",0,0,22,0,0,0,0,0,4,"Front-Wheel Drive",2300,0,"Premium","Premium Gasoline",26,0,"Acura","TSX Wagon","N","false",0,0,0,0,0,0,0,"Automatic (S5)",27.4,0,"Small Station Wagons",2012,-250,"",NA,"","","","",""
"23964",0,0,18,0,0,0,0,0,6,"All-Wheel Drive",2450,0,"Regular","Regular Gasoline",0,29,"Cadillac","CTS Wagon AWD","N","false",0,97,0,0,0,0,0,"Automatic (S6)",22.208,0,"Small Station Wagons",2012,-1000,"",NA,"","","","",""
"23965",0,0,23,0,0,0,0,0,4,"Front-Wheel Drive",2150,0,"Regular","Regular Gasoline",16,0,"Dodge","Caliber","N","false",0,0,0,0,0,0,0,"Automatic (variable gear ratios)",28.8945,0,"Small Station Wagons",2012,500,"",NA,"","","","",""
"23966",0,0,24,0,0,0,0,0,4,"Front-Wheel Drive",1900,0,"Regular","Regular Gasoline",16,0,"Dodge","Caliber","N","false",0,0,0,0,0,0,0,"Manual 5-spd",30.6,0,"Small Station Wagons",2012,1750,"",NA,"","","","",""
"23967",0,0,22,0,0,0,0,0,4,"Front-Wheel Drive",2150,0,"Regular","Regular Gasoline",16,0,"Dodge","Caliber","N","false",0,0,0,0,0,0,0,"Automatic (variable gear ratios)",27.5,0,"Small Station Wagons",2012,500,"",NA,"","","","",""
"23968",0,0,27,0,0,0,0,0,4,"Front-Wheel Drive",1800,0,"Regular","Regular Gasoline",21,0,"Honda","Fit","Y","false",0,0,0,0,0,0,0,"Manual 5-spd",36.3146,0,"Small Station Wagons",2012,2250,"",NA,"","","","",""
"23969",0,0,28,0,0,0,0,0,4,"Front-Wheel Drive",1650,0,"Regular","Regular Gasoline",21,0,"Honda","Fit","Y","false",0,0,0,0,0,0,0,"Automatic 5-spd",37.2,0,"Small Station Wagons",2012,3000,"",NA,"","","","",""
"23970",0,0,27,0,0,0,0,0,4,"Front-Wheel Drive",1750,0,"Regular","Regular Gasoline",21,0,"Honda","Fit","Y","false",0,0,0,0,0,0,0,"Automatic (S5)",35.7,0,"Small Station Wagons",2012,2500,"",NA,"","","","",""
"23972",0,0,17,0,0,0,0,0,6,"Rear-Wheel Drive",2850,0,"Premium","Premium Gasoline",0,19,"Infiniti","EX35","N","false",0,92,0,0,0,0,0,"Automatic (S7)",21.6,0,"Small Station Wagons",2012,-3000,"",NA,"","","","",""
"23973",0,0,17,0,0,0,0,0,6,"All-Wheel Drive",3000,0,"Premium","Premium Gasoline",0,19,"Infiniti","EX35 AWD","N","false",0,92,0,0,0,0,0,"Automatic (S7)",21.2337,0,"Small Station Wagons",2012,-3750,"",NA,"","","","",""
"23974",0,0,26,0,0,0,0,0,4,"Front-Wheel Drive",1850,0,"Regular","Regular Gasoline",0,24,"Kia","Soul Eco","N","false",0,102,0,0,0,0,0,"Automatic 6-spd",37.5,0,"Small Station Wagons",2012,2000,"",NA,"","","","",""
"23975",0,0,25,0,0,0,0,0,4,"Front-Wheel Drive",1900,0,"Regular","Regular Gasoline",0,24,"Kia","Soul","Y","false",0,102,0,0,0,0,0,"Automatic 6-spd",34.9,0,"Small Station Wagons",2012,1750,"",NA,"","","","",""
"23976",0,0,25,0,0,0,0,0,4,"Front-Wheel Drive",1900,0,"Regular","Regular Gasoline",0,24,"Kia","Soul","Y","false",0,102,0,0,0,0,0,"Manual 6-spd",35.2,0,"Small Station Wagons",2012,1750,"",NA,"","","","",""
"23977",0,0,24,0,0,0,0,0,4,"Front-Wheel Drive",2000,0,"Regular","Regular Gasoline",0,24,"Kia","Soul Eco","Y","false",0,102,0,0,0,0,0,"Automatic 6-spd",34.4954,0,"Small Station Wagons",2012,1250,"",NA,"","","","",""
"23978",0,0,23,0,0,0,0,0,4,"Front-Wheel Drive",2100,0,"Regular","Regular Gasoline",0,24,"Kia","Soul","Y","false",0,102,0,0,0,0,0,"Automatic 6-spd",33.2,0,"Small Station Wagons",2012,750,"",NA,"","","","",""
"23979",0,0,24,0,0,0,0,0,4,"Front-Wheel Drive",2000,0,"Regular","Regular Gasoline",0,24,"Kia","Soul","N","false",0,102,0,0,0,0,0,"Manual 6-spd",33.1,0,"Small Station Wagons",2012,1250,"",NA,"","","","",""
"23980",0,0,25,0,0,0,0,0,4,"All-Wheel Drive",1850,0,"Regular","Regular Gasoline",0,22,"Subaru","Impreza Wagon/Outback Sport AWD","Y","false",0,97,0,0,0,0,0,"Manual 5-spd",31.4377,0,"Small Station Wagons",2012,2000,"",NA,"","","","",""
"23981",0,0,27,0,0,0,0,0,4,"All-Wheel Drive",1750,0,"Regular","Regular Gasoline",0,22,"Subaru","Impreza Wagon/Outback Sport AWD","Y","false",0,97,0,0,0,0,0,"Automatic (variable gear ratios)",34.8085,0,"Small Station Wagons",2012,2500,"",NA,"","","","",""
"23983",0,0,19,0,0,0,0,0,4,"All-Wheel Drive",2700,0,"Premium","Premium Gasoline",0,22,"Subaru","Impreza Wagon/Outback Sport AWD","N","false",0,97,0,0,0,0,0,"Manual 5-spd",23.4533,0,"Small Station Wagons",2012,-2250,"",TRUE,"","","","",""
"23984",0,0,17,0,0,0,0,0,4,"All-Wheel Drive",3000,0,"Premium","Premium Gasoline",0,22,"Subaru","Impreza Wagon/Outback Sport AWD","N","false",0,97,0,0,0,0,0,"Manual 6-spd",20.8095,0,"Small Station Wagons",2012,-3750,"",TRUE,"","","","",""
"23985",0,0,22,0,0,0,0,0,4,"All-Wheel Drive",2100,0,"Regular","Regular Gasoline",0,8,"Suzuki","SX4 AWD","N","false",0,90,0,0,0,0,0,"Manual 6-spd",28.1022,0,"Small Station Wagons",2012,750,"",NA,"","","","",""
"23986",0,0,23,0,0,0,0,0,4,"All-Wheel Drive",2100,0,"Regular","Regular Gasoline",0,8,"Suzuki","SX4 AWD","N","false",0,90,0,0,0,0,0,"Automatic (variable gear ratios)",28.9299,0,"Small Station Wagons",2012,750,"",NA,"","","","",""
"23987",0,0,22,0,0,0,0,0,4,"Front-Wheel Drive",2100,0,"Regular","Regular Gasoline",0,8,"Suzuki","SX4","N","false",0,90,0,0,0,0,0,"Manual 6-spd",28.0966,0,"Small Station Wagons",2012,750,"",NA,"","","","",""
"23988",0,0,23,0,0,0,0,0,4,"Front-Wheel Drive",2000,0,"Regular","Regular Gasoline",0,8,"Suzuki","SX4","N","false",0,90,0,0,0,0,0,"Automatic (variable gear ratios)",29.6378,0,"Small Station Wagons",2012,1250,"",NA,"","","","",""
"23989",0,0,44,0,0,0,0,0,4,"Front-Wheel Drive",1250,0,"Regular","Regular Gasoline",34,0,"Toyota","Prius v","Y","false",0,0,0,0,0,0,0,"Automatic (variable gear ratios)",59.873,0,"Midsize Station Wagons",2012,5000,"",NA,"","Hybrid","","","202V Ni-MH"
"23990",0,0,17,0,0,0,0,0,4,"Rear-Wheel Drive",2750,0,"Regular","Regular Gasoline",0,0,"Nissan","Frontier 2WD","N","false",0,0,0,0,0,0,0,"Automatic 5-spd",21.0339,0,"Small Pickup Trucks 2WD",2012,-2500,"",NA,"","","","",""
"23991",0,0,19,0,0,0,0,0,4,"Rear-Wheel Drive",2450,0,"Regular","Regular Gasoline",0,0,"Nissan","Frontier 2WD","N","false",0,0,0,0,0,0,0,"Manual 5-spd",24.4976,0,"Small Pickup Trucks 2WD",2012,-1000,"",NA,"","","","",""
"23992",0,0,15,0,0,0,0,0,6,"Rear-Wheel Drive",3050,0,"Regular","Regular Gasoline",0,0,"Nissan","Frontier 2WD","N","false",0,0,0,0,0,0,0,"Automatic 5-spd",18.3217,0,"Small Pickup Trucks 2WD",2012,-4000,"",NA,"","","","",""
"23994",0,0,16,0,0,0,0,0,6,"Rear-Wheel Drive",3050,0,"Regular","Regular Gasoline",0,0,"Nissan","Frontier 2WD","N","false",0,0,0,0,0,0,0,"Manual 6-spd",19.4036,0,"Small Pickup Trucks 2WD",2012,-4000,"",NA,"","","","",""
"23995",0,0,17,0,0,0,0,0,4,"Rear-Wheel Drive",2750,0,"Regular","Regular Gasoline",0,0,"Suzuki","Equator 2WD","N","false",0,0,0,0,0,0,0,"Automatic 5-spd",20.9,0,"Small Pickup Trucks 2WD",2012,-2500,"",NA,"","","","",""
"23996",0,0,19,0,0,0,0,0,4,"Rear-Wheel Drive",2450,0,"Regular","Regular Gasoline",0,0,"Suzuki","Equator 2WD","N","false",0,0,0,0,0,0,0,"Manual 5-spd",24.5,0,"Small Pickup Trucks 2WD",2012,-1000,"",NA,"","","","",""
"23997",0,0,15,0,0,0,0,0,6,"Rear-Wheel Drive",3050,0,"Regular","Regular Gasoline",0,0,"Suzuki","Equator 2WD","N","false",0,0,0,0,0,0,0,"Automatic 5-spd",18.5,0,"Small Pickup Trucks 2WD",2012,-4000,"",NA,"","","","",""
"23998",0,0,19,0,0,0,0,0,4,"Rear-Wheel Drive",2450,0,"Regular","Regular Gasoline",0,0,"Toyota","Tacoma 2WD","Y","false",0,0,0,0,0,0,0,"Automatic 4-spd",23.9,0,"Small Pickup Trucks 2WD",2012,-1000,"",NA,"","","","",""
"23999",0,0,21,0,0,0,0,0,4,"Rear-Wheel Drive",2350,0,"Regular","Regular Gasoline",0,0,"Toyota","Tacoma 2WD","N","false",0,0,0,0,0,0,0,"Manual 5-spd",26.1066,0,"Small Pickup Trucks 2WD",2012,-500,"",NA,"","","","",""
"24000",0,0,17,0,0,0,0,0,6,"Rear-Wheel Drive",2750,0,"Regular","Regular Gasoline",0,0,"Toyota","Tacoma 2WD","N","false",0,0,0,0,0,0,0,"Automatic 5-spd",21.3853,0,"Small Pickup Trucks 2WD",2012,-2500,"",NA,"","","","",""
"24001",0,0,16,0,0,0,0,0,6,"Rear-Wheel Drive",2900,0,"Regular","Regular Gasoline",0,0,"Toyota","Tacoma 2WD","N","false",0,0,0,0,0,0,0,"Manual 6-spd",20.2,0,"Small Pickup Trucks 2WD",2012,-3250,"",NA,"","","","",""
"24002",0,0,14,0,0,0,0,0,6,"4-Wheel Drive",3250,0,"Regular","Regular Gasoline",0,0,"Nissan","Frontier 4WD","Y","false",0,0,0,0,0,0,0,"Automatic 5-spd",17.8572,0,"Small Pickup Trucks 4WD",2012,-5000,"",NA,"","","","",""
"24003",0,0,15,0,0,0,0,0,6,"4-Wheel Drive",3050,0,"Regular","Regular Gasoline",0,0,"Nissan","Frontier 4WD","Y","false",0,0,0,0,0,0,0,"Manual 6-spd",19.2082,0,"Small Pickup Trucks 4WD",2012,-4000,"",NA,"","","","",""
"24005",0,0,15,0,0,0,0,0,6,"4-Wheel Drive",3250,0,"Regular","Regular Gasoline",0,0,"Suzuki","Equator 4WD","N","false",0,0,0,0,0,0,0,"Automatic 5-spd",18.1308,0,"Small Pickup Trucks 4WD",2012,-5000,"",NA,"","","","",""
"24006",0,0,18,0,0,0,0,0,4,"Part-time 4-Wheel Drive",2750,0,"Regular","Regular Gasoline",0,0,"Toyota","Tacoma 4WD","Y","false",0,0,0,0,0,0,0,"Automatic 4-spd",22.7,0,"Small Pickup Trucks 4WD",2012,-2500,"",NA,"","","","",""
"24007",0,0,18,0,0,0,0,0,4,"Part-time 4-Wheel Drive",2750,0,"Regular","Regular Gasoline",0,0,"Toyota","Tacoma 4WD","Y","false",0,0,0,0,0,0,0,"Manual 5-spd",22.8,0,"Small Pickup Trucks 4WD",2012,-2500,"",NA,"","","","",""
"24008",0,0,16,0,0,0,0,0,6,"Part-time 4-Wheel Drive",2900,0,"Regular","Regular Gasoline",0,0,"Toyota","Tacoma 4WD","Y","false",0,0,0,0,0,0,0,"Automatic 5-spd",19.9,0,"Small Pickup Trucks 4WD",2012,-3250,"",NA,"","","","",""
"24009",0,0,15,0,0,0,0,0,6,"Part-time 4-Wheel Drive",3050,0,"Regular","Regular Gasoline",0,0,"Toyota","Tacoma 4WD","N","false",0,0,0,0,0,0,0,"Manual 6-spd",19.1257,0,"Small Pickup Trucks 4WD",2012,-4000,"",NA,"","","","",""
"24010",0,0,20,0,0,0,0,0,8,"Rear-Wheel Drive",2450,0,"Regular","Regular Gasoline",0,0,"Chevrolet","Silverado 15 Hybrid 2WD","N","false",0,0,0,0,0,0,0,"Automatic (variable gear ratios)",19.7748,0,"Standard Pickup Trucks 2WD",2012,-1000,"",NA,"","Hybrid","","","288V Ni-MH"
"24011",0,0,14,10,0,0,0,0,8,"Rear-Wheel Drive",3250,4650,"Gasoline or E85","Regular Gasoline",0,0,"Dodge","Ram 1500 Pickup 2WD","Y","false",0,0,0,0,0,0,0,"Automatic 6-spd",17.4,11.9,"Standard Pickup Trucks 2WD",2012,-5000,"",NA,"","FFV","E85","290/350",""
"24012",0,0,20,0,0,0,0,0,8,"Rear-Wheel Drive",2450,0,"Regular","Regular Gasoline",0,0,"GMC","Sierra 15 Hybrid 2WD","N","false",0,0,0,0,0,0,0,"Automatic (variable gear ratios)",25.8,0,"Standard Pickup Trucks 2WD",2012,-1000,"",NA,"","Hybrid","","","288V Ni-MH"
"24013",0,0,13,0,0,0,0,0,8,"Rear-Wheel Drive",3450,0,"Regular","Regular Gasoline",0,0,"Nissan","Titan 2WD","N","false",0,0,0,0,0,0,0,"Automatic 5-spd",15.9669,0,"Standard Pickup Trucks 2WD",2012,-6000,"",NA,"","","","",""
"24014",0,0,16,0,0,0,0,0,6,"Rear-Wheel Drive",2900,0,"Regular","Regular Gasoline",0,0,"Toyota","Tundra 2WD","N","false",0,0,0,0,0,0,0,"Automatic (S5)",19.9584,0,"Standard Pickup Trucks 2WD",2012,-3250,"",NA,"","","","",""
"24016",0,0,15,0,0,0,0,0,8,"Rear-Wheel Drive",3050,0,"Regular","Regular Gasoline",0,0,"Toyota","Tundra 2WD","N","false",0,0,0,0,0,0,0,"Automatic (S6)",18.4215,0,"Standard Pickup Trucks 2WD",2012,-4000,"",NA,"","","","",""
"24017",0,0,14,0,0,0,0,0,8,"Rear-Wheel Drive",3450,0,"Regular","Regular Gasoline",0,0,"Toyota","Tundra 2WD","N","false",0,0,0,0,0,0,0,"Automatic (S6)",16.8309,0,"Standard Pickup Trucks 2WD",2012,-6000,"",NA,"","","","",""
"24018",0,0,20,0,0,0,0,0,8,"4-Wheel Drive",2450,0,"Regular","Regular Gasoline",0,0,"Chevrolet","Silverado 15 Hybrid 4WD","N","false",0,0,0,0,0,0,0,"Automatic (variable gear ratios)",19.7013,0,"Standard Pickup Trucks 4WD",2012,-1000,"",NA,"","Hybrid","","","288V Ni-MH"
"24019",0,0,14,10,0,0,0,0,8,"4-Wheel Drive",3250,4650,"Gasoline or E85","Regular Gasoline",0,0,"Dodge","Ram 1500 Pickup 4WD","Y","false",0,0,0,0,0,0,0,"Automatic 6-spd",17.1,11.9,"Standard Pickup Trucks 4WD",2012,-5000,"",NA,"","FFV","E85","290/350",""
"24020",0,0,20,0,0,0,0,0,8,"4-Wheel Drive",2450,0,"Regular","Regular Gasoline",0,0,"GMC","Sierra 15 Hybrid 4WD","N","false",0,0,0,0,0,0,0,"Automatic (variable gear ratios)",25.7,0,"Standard Pickup Trucks 4WD",2012,-1000,"",NA,"","Hybrid","","","288V Ni-MH"
"24021",0,0,12,0,0,0,0,0,8,"4-Wheel Drive",3700,0,"Regular","Regular Gasoline",0,0,"Nissan","Titan 4WD","Y","false",0,0,0,0,0,0,0,"Automatic 5-spd",14.9343,0,"Standard Pickup Trucks 4WD",2012,-7250,"",NA,"","","","",""
"24022",0,0,14,0,0,0,0,0,8,"Part-time 4-Wheel Drive",3250,0,"Regular","Regular Gasoline",0,0,"Toyota","Tundra 4WD","Y","false",0,0,0,0,0,0,0,"Automatic (S6)",17.4,0,"Standard Pickup Trucks 4WD",2012,-5000,"",NA,"","","","",""
"24023",0,0,13,0,0,0,0,0,8,"Part-time 4-Wheel Drive",3700,0,"Regular","Regular Gasoline",0,0,"Toyota","Tundra 4WD","Y","false",0,0,0,0,0,0,0,"Automatic (S6)",16.0128,0,"Standard Pickup Trucks 4WD",2012,-7250,"",NA,"","","","",""
"24024",0,0,13,9,0,0,0,0,8,"Part-time 4-Wheel Drive",3450,4650,"Gasoline or E85","Regular Gasoline",0,0,"Toyota","Tundra 4WD FFV","N","false",0,0,0,0,0,0,0,"Automatic (S6)",16.3397,11.7047,"Standard Pickup Trucks 4WD",2012,-6000,"",NA,"","FFV","E85","290",""
"24025",0,0,10,7,0,0,0,0,8,"Rear-Wheel Drive",4350,5700,"Gasoline or E85","Regular Gasoline",0,0,"Chevrolet","Express 2500 2WD Conversion Cargo","N","false",0,0,0,0,0,0,0,"Automatic 6-spd",12.4,9.1,"Vans, Cargo Type",2012,-10500,"",NA,"","FFV","E85","280",""
"24027",0,0,10,7,0,0,0,0,8,"Rear-Wheel Drive",4350,5700,"Gasoline or E85","Regular Gasoline",0,0,"Chevrolet","Express 2500 2WD Cargo MDPV","N","false",0,0,0,0,0,0,0,"Automatic 6-spd",12.4,9.1,"Vans, Cargo Type",2012,-10500,"",NA,"","FFV","E85","280",""
"24028",0,0,10,7,0,0,0,0,8,"Rear-Wheel Drive",4700,5700,"Gasoline or E85","Regular Gasoline",0,0,"Chevrolet","Express 3500 2WD Cargo MDPV","N","false",0,0,0,0,0,0,0,"Automatic 6-spd",12,9,"Vans, Cargo Type",2012,-12250,"",NA,"","FFV","E85","280",""
"24029",0,0,10,0,0,0,0,0,10,"Rear-Wheel Drive",4350,0,"Regular","Regular Gasoline",0,0,"Ford","E350 Van","N","false",0,0,0,0,0,0,0,"Automatic 5-spd",12.7,0,"Vans, Cargo Type",2012,-10500,"",NA,"","","","",""
"24030",0,0,13,9,0,0,0,0,8,"Rear-Wheel Drive",3450,5100,"Gasoline or E85","Regular Gasoline",0,0,"Ford","E150 Van FFV","N","false",0,0,0,0,0,0,0,"Automatic 4-spd",16.2,11.7,"Vans, Cargo Type",2012,-6000,"",NA,"","FFV","E85","330",""
"24031",0,0,13,9,0,0,0,0,8,"Rear-Wheel Drive",3450,5100,"Gasoline or E85","Regular Gasoline",0,0,"Ford","E250 Van FFV","N","false",0,0,0,0,0,0,0,"Automatic 4-spd",16.2,11.7,"Vans, Cargo Type",2012,-6000,"",NA,"","FFV","E85","330",""
"24032",0,0,12,9,0,0,0,0,8,"Rear-Wheel Drive",3700,5100,"Gasoline or E85","Regular Gasoline",0,0,"Ford","E150 Van FFV","N","false",0,0,0,0,0,0,0,"Automatic 4-spd",15.1,11.6,"Vans, Cargo Type",2012,-7250,"",NA,"","FFV","E85","330",""
"24033",0,0,12,9,0,0,0,0,8,"Rear-Wheel Drive",3700,5100,"Gasoline or E85","Regular Gasoline",0,0,"Ford","E250 Van FFV","N","false",0,0,0,0,0,0,0,"Automatic 4-spd",15.0416,11.5511,"Vans, Cargo Type",2012,-7250,"",NA,"","FFV","E85","330",""
"24034",0,0,12,9,0,0,0,0,8,"Rear-Wheel Drive",4000,5100,"Gasoline or E85","Regular Gasoline",0,0,"Ford","E350 Van FFV","N","false",0,0,0,0,0,0,0,"Automatic 4-spd",14.5,11.1,"Vans, Cargo Type",2012,-8750,"",NA,"","FFV","E85","330",""
"24035",0,0,10,7,0,0,0,0,8,"Rear-Wheel Drive",4350,5700,"Gasoline or E85","Regular Gasoline",0,0,"GMC","Savana 2500 2WD Conversion (cargo)","N","false",0,0,0,0,0,0,0,"Automatic 6-spd",12.4,9.1,"Vans, Cargo Type",2012,-10500,"",NA,"","FFV","E85","280",""
"24036",0,0,10,7,0,0,0,0,8,"Rear-Wheel Drive",4350,5700,"Gasoline or E85","Regular Gasoline",0,0,"GMC","Savana 2500 2WD (cargo) MDPV","N","false",0,0,0,0,0,0,0,"Automatic 6-spd",12.4,9.1,"Vans, Cargo Type",2012,-10500,"",NA,"","FFV","E85","280",""
"24038",0,0,10,7,0,0,0,0,8,"Rear-Wheel Drive",4700,5700,"Gasoline or E85","Regular Gasoline",0,0,"GMC","Savana 3500 2WD (cargo) MDPV","N","false",0,0,0,0,0,0,0,"Automatic 6-spd",12,9,"Vans, Cargo Type",2012,-12250,"",NA,"","FFV","E85","280",""
"24039",0,0,11,8,0,0,0,0,8,"Rear-Wheel Drive",4000,5100,"Gasoline or E85","Regular Gasoline",0,0,"Chevrolet","Express 2500 2WD Passenger MDPV","N","false",0,0,0,0,0,0,0,"Automatic 6-spd",13.7,10.1,"Vans, Passenger Type",2012,-8750,"",NA,"","FFV","E85","310",""
"24040",0,0,11,8,0,0,0,0,8,"Rear-Wheel Drive",4000,5100,"Gasoline or E85","Regular Gasoline",0,0,"Chevrolet","Express 3500 2WD Passenger MDPV","N","false",0,0,0,0,0,0,0,"Automatic 6-spd",13.7,10.1,"Vans, Passenger Type",2012,-8750,"",NA,"","FFV","E85","310",""
"24041",0,0,11,8,0,0,0,0,8,"Rear-Wheel Drive",4000,5700,"Gasoline or E85","Regular Gasoline",0,0,"Chevrolet","Express 2500 2WD Passenger MDPV","N","false",0,0,0,0,0,0,0,"Automatic 6-spd",13.1,9.5,"Vans, Passenger Type",2012,-8750,"",NA,"","FFV","E85","280",""
"24042",0,0,10,8,0,0,0,0,8,"Rear-Wheel Drive",4350,5700,"Gasoline or E85","Regular Gasoline",0,0,"Chevrolet","Express 3500 2WD Passenger MDPV","N","false",0,0,0,0,0,0,0,"Automatic 6-spd",12.6176,9.2254,"Vans, Passenger Type",2012,-10500,"",NA,"","FFV","E85","280",""
"24043",0,0,10,0,0,0,0,0,10,"Rear-Wheel Drive",4700,0,"Regular","Regular Gasoline",0,0,"Ford","E350 Wagon","N","false",0,0,0,0,0,0,0,"Automatic 5-spd",11.9625,0,"Vans, Passenger Type",2012,-12250,"",NA,"","","","",""
"24044",0,0,13,9,0,0,0,0,8,"Rear-Wheel Drive",3700,5100,"Gasoline or E85","Regular Gasoline",0,0,"Ford","E150 Wagon FFV","N","false",0,0,0,0,0,0,0,"Automatic 4-spd",15.6,11.2,"Vans, Passenger Type",2012,-7250,"",NA,"","FFV","E85","330",""
"24045",0,0,12,9,0,0,0,0,8,"Rear-Wheel Drive",4000,5100,"Gasoline or E85","Regular Gasoline",0,0,"Ford","E150 Wagon FFV","N","false",0,0,0,0,0,0,0,"Automatic 4-spd",14.5,11.1,"Vans, Passenger Type",2012,-8750,"",NA,"","FFV","E85","330",""
"24046",0,0,11,9,0,0,0,0,8,"Rear-Wheel Drive",4000,5100,"Gasoline or E85","Regular Gasoline",0,0,"Ford","E350 Wagon FFV","N","false",0,0,0,0,0,0,0,"Automatic 4-spd",13.9,10.6,"Vans, Passenger Type",2012,-8750,"",NA,"","FFV","E85","330",""
"24047",0,0,11,8,0,0,0,0,8,"Rear-Wheel Drive",4000,5100,"Gasoline or E85","Regular Gasoline",0,0,"GMC","Savana 2500 2WD (Passenger) MDPV","N","false",0,0,0,0,0,0,0,"Automatic 6-spd",13.7,10.1,"Vans, Passenger Type",2012,-8750,"",NA,"","FFV","E85","310",""
"24049",0,0,11,8,0,0,0,0,8,"Rear-Wheel Drive",4000,5100,"Gasoline or E85","Regular Gasoline",0,0,"GMC","Savana 3500 2WD (Passenger) MDPV","N","false",0,0,0,0,0,0,0,"Automatic 6-spd",13.7,10.1,"Vans, Passenger Type",2012,-8750,"",NA,"","FFV","E85","310",""
"24050",0,0,11,8,0,0,0,0,8,"Rear-Wheel Drive",4000,5700,"Gasoline or E85","Regular Gasoline",0,0,"GMC","Savana 2500 2WD (Passenger) MDPV","N","false",0,0,0,0,0,0,0,"Automatic 6-spd",13.1,9.5,"Vans, Passenger Type",2012,-8750,"",NA,"","FFV","E85","280",""
"24051",0,0,10,8,0,0,0,0,8,"Rear-Wheel Drive",4350,5700,"Gasoline or E85","Regular Gasoline",0,0,"GMC","Savana 3500 2WD (Passenger) MDPV","N","false",0,0,0,0,0,0,0,"Automatic 6-spd",12.6834,9.2631,"Vans, Passenger Type",2012,-10500,"",NA,"","FFV","E85","280",""
"24052",0,8,62,0,0,55,0,54,NA,"Front-Wheel Drive",950,0,"Electricity","Electricity",0,0,"Azure Dynamics","Transit Connect Electric Van","N","false",0,0,56,56.7812,0,55.6759,0,"Automatic (A1)",88.4,0,"Special Purpose Vehicle 2WD",2012,6500,"",NA,"","EV","","","52 kW AC Induction"
"24053",0,8,62,0,0,55,0,54,NA,"Front-Wheel Drive",950,0,"Electricity","Electricity",0,0,"Azure Dynamics","Transit Connect Electric Wagon","N","false",0,0,56,56.7812,0,55.6759,0,"Automatic (A1)",88.4,0,"Special Purpose Vehicle 2WD",2012,6500,"",NA,"","EV","","","52 kW AC Induction"
"24054",0,0,18,0,0,0,0,0,6,"Front-Wheel Drive",2450,0,"Regular","Regular Gasoline",0,0,"Honda","Odyssey","Y","false",0,0,0,0,0,0,0,"Automatic 5-spd",22.3,0,"Minivan - 2WD",2012,-1000,"",NA,"","","","",""
"24055",0,0,19,0,0,0,0,0,6,"Front-Wheel Drive",2350,0,"Regular","Regular Gasoline",0,0,"Honda","Odyssey","Y","false",0,0,0,0,0,0,0,"Automatic 6-spd",24,0,"Minivan - 2WD",2012,-500,"",NA,"","","","",""
"24056",0,0,19,0,0,0,0,0,4,"Front-Wheel Drive",2450,0,"Regular","Regular Gasoline",0,0,"Toyota","Sienna 2WD","N","false",0,0,0,0,0,0,0,"Automatic (S6)",25.2,0,"Minivan - 2WD",2012,-1000,"",NA,"","","","",""
"24057",0,0,18,0,0,0,0,0,6,"Front-Wheel Drive",2450,0,"Regular","Regular Gasoline",0,0,"Toyota","Sienna 2WD","Y","false",0,0,0,0,0,0,0,"Automatic (S6)",22.6877,0,"Minivan - 2WD",2012,-1000,"",NA,"","","","",""
"24058",0,0,17,0,0,0,0,0,6,"All-Wheel Drive",2750,0,"Regular","Regular Gasoline",0,0,"Toyota","Sienna AWD","Y","false",0,0,0,0,0,0,0,"Automatic (S6)",20.7493,0,"Minivan - 4WD",2012,-2500,"",NA,"","","","",""
"24061",0,0,19,0,0,0,0,0,4,"Front-Wheel Drive",2700,0,"Premium","Premium Gasoline",0,0,"Acura","RDX 2WD","N","false",0,0,0,0,0,0,0,"Automatic (S5)",23.6,0,"Sport Utility Vehicle - 2WD",2012,-2250,"",TRUE,"","","","",""
"24062",0,0,20,0,0,0,0,0,8,"Rear-Wheel Drive",2450,0,"Regular","Regular Gasoline",0,0,"Cadillac","Escalade Hybrid 2WD","N","false",0,0,0,0,0,0,0,"Automatic (variable gear ratios)",25.8,0,"Sport Utility Vehicle - 2WD",2012,-1000,"",NA,"","Hybrid","","","288V Ni-MH"
"24063",0,0,20,0,0,0,0,0,4,"Front-Wheel Drive",2250,0,"Regular","Regular Gasoline",0,0,"Chevrolet","Captiva FWD","N","false",0,0,0,0,0,0,0,"Automatic 6-spd",28.3968,0,"Sport Utility Vehicle - 2WD",2012,0,"",NA,"","","","",""
"24064",0,0,20,0,0,0,0,0,8,"Rear-Wheel Drive",2450,0,"Regular","Regular Gasoline",0,0,"Chevrolet","Tahoe Hybrid 2WD","N","false",0,0,0,0,0,0,0,"Automatic (variable gear ratios)",25.8,0,"Sport Utility Vehicle - 2WD",2012,-1000,"",NA,"","Hybrid","","","288V Ni-MH"
"24065",0,0,10,0,0,0,0,0,8,"Rear-Wheel Drive",4350,0,"Regular","Regular Gasoline",0,0,"Chevrolet","Suburban 2500 2WD","N","false",0,0,0,0,0,0,0,"Automatic 6-spd",12.7,0,"Sport Utility Vehicle - 2WD",2012,-10500,"",NA,"","","","",""
